timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 14:46:24.556, 53 %, 11265 MiB
2022/01/04 14:46:25.573, 57 %, 14375 MiB
2022/01/04 14:46:26.591, 86 %, 14987 MiB
2022/01/04 14:46:27.606, 85 %, 14987 MiB
2022/01/04 14:46:28.623, 86 %, 14987 MiB
2022/01/04 14:46:29.639, 86 %, 14987 MiB
2022/01/04 14:46:30.656, 87 %, 14987 MiB
2022/01/04 14:46:31.672, 86 %, 14987 MiB
2022/01/04 14:46:32.688, 86 %, 14987 MiB
2022/01/04 14:46:33.704, 86 %, 14987 MiB
2022/01/04 14:46:34.721, 86 %, 14987 MiB
2022/01/04 14:46:35.738, 86 %, 14987 MiB
2022/01/04 14:46:36.754, 85 %, 14987 MiB
2022/01/04 14:46:37.771, 84 %, 14971 MiB
2022/01/04 14:46:38.809, 76 %, 0 MiB
2022/01/04 14:46:39.824, 0 %, 0 MiB
2022/01/04 14:46:40.836, 0 %, 0 MiB
2022/01/04 14:46:41.886, 0 %, 0 MiB
2022/01/04 14:46:42.899, 0 %, 0 MiB
2022/01/04 14:46:43.912, 0 %, 0 MiB
2022/01/04 14:46:44.926, 0 %, 0 MiB
2022/01/04 14:46:45.939, 0 %, 0 MiB
2022/01/04 14:46:46.952, 0 %, 0 MiB
2022/01/04 14:46:47.966, 0 %, 0 MiB
2022/01/04 14:46:48.978, 0 %, 0 MiB
2022/01/04 14:46:49.991, 0 %, 0 MiB
2022/01/04 14:46:51.004, 0 %, 0 MiB
2022/01/04 14:46:52.018, 0 %, 0 MiB
2022/01/04 14:46:53.032, 0 %, 0 MiB
2022/01/04 14:46:54.045, 0 %, 0 MiB
2022/01/04 14:46:55.059, 0 %, 0 MiB
2022/01/04 14:46:56.074, 0 %, 0 MiB
2022/01/04 14:46:57.087, 0 %, 0 MiB
2022/01/04 14:46:58.100, 0 %, 0 MiB
2022/01/04 14:46:59.175, 0 %, 0 MiB
2022/01/04 14:47:00.189, 0 %, 0 MiB
2022/01/04 14:47:01.203, 0 %, 0 MiB
2022/01/04 14:47:02.216, 0 %, 0 MiB
2022/01/04 14:47:03.228, 0 %, 0 MiB
2022/01/04 14:47:04.350, 0 %, 0 MiB
2022/01/04 14:47:05.363, 0 %, 0 MiB
2022/01/04 14:47:06.376, 0 %, 0 MiB
2022/01/04 14:47:07.389, 0 %, 0 MiB
2022/01/04 14:47:08.403, 0 %, 0 MiB
2022/01/04 14:47:09.416, 0 %, 0 MiB
2022/01/04 14:47:10.429, 0 %, 0 MiB
2022/01/04 14:47:11.452, 0 %, 0 MiB
2022/01/04 14:47:12.465, 0 %, 0 MiB
2022/01/04 14:47:13.479, 0 %, 0 MiB
2022/01/04 14:47:14.492, 0 %, 0 MiB
2022/01/04 14:47:15.505, 0 %, 0 MiB
2022/01/04 14:47:16.518, 0 %, 0 MiB
2022/01/04 14:47:17.531, 0 %, 0 MiB
2022/01/04 14:47:18.555, 0 %, 0 MiB
2022/01/04 14:47:19.567, 0 %, 0 MiB
2022/01/04 14:47:20.580, 0 %, 0 MiB
2022/01/04 14:47:21.595, 0 %, 0 MiB
2022/01/04 14:47:22.609, 0 %, 0 MiB
2022/01/04 14:47:23.622, 0 %, 0 MiB
2022/01/04 14:47:24.635, 0 %, 0 MiB
2022/01/04 14:47:25.650, 0 %, 0 MiB
2022/01/04 14:47:26.663, 0 %, 0 MiB
2022/01/04 14:47:27.675, 0 %, 0 MiB
2022/01/04 14:47:28.689, 0 %, 0 MiB
2022/01/04 14:47:29.702, 0 %, 0 MiB
2022/01/04 14:47:30.715, 0 %, 0 MiB
2022/01/04 14:47:31.728, 0 %, 0 MiB
2022/01/04 14:47:32.744, 0 %, 0 MiB
2022/01/04 14:47:33.758, 0 %, 0 MiB
2022/01/04 14:47:34.771, 0 %, 0 MiB
2022/01/04 14:47:35.784, 0 %, 0 MiB
2022/01/04 14:47:36.797, 0 %, 0 MiB
2022/01/04 14:47:37.812, 0 %, 0 MiB
2022/01/04 14:47:38.841, 17 %, 1106 MiB
2022/01/04 14:47:39.864, 66 %, 6815 MiB
2022/01/04 14:47:40.879, 58 %, 10211 MiB
2022/01/04 14:47:41.895, 57 %, 13581 MiB
2022/01/04 14:47:42.910, 80 %, 14987 MiB
2022/01/04 14:47:43.924, 87 %, 14987 MiB
2022/01/04 14:47:44.938, 87 %, 14987 MiB
2022/01/04 14:47:45.954, 86 %, 14987 MiB
2022/01/04 14:47:46.970, 86 %, 14987 MiB
2022/01/04 14:47:47.987, 85 %, 14987 MiB
2022/01/04 14:47:49.003, 85 %, 14987 MiB
2022/01/04 14:47:50.019, 86 %, 14987 MiB
2022/01/04 14:47:51.035, 87 %, 14987 MiB
2022/01/04 14:47:52.051, 83 %, 14987 MiB
2022/01/04 14:47:53.067, 86 %, 14987 MiB
2022/01/04 14:47:54.083, 85 %, 14987 MiB
2022/01/04 14:47:55.099, 31 %, 7471 MiB
2022/01/04 14:47:56.115, 0 %, 0 MiB
2022/01/04 14:47:57.129, 0 %, 0 MiB
2022/01/04 14:47:58.142, 0 %, 0 MiB
2022/01/04 14:47:59.155, 0 %, 0 MiB
2022/01/04 14:48:00.168, 0 %, 0 MiB
2022/01/04 14:48:01.181, 0 %, 0 MiB
2022/01/04 14:48:02.195, 0 %, 0 MiB
2022/01/04 14:48:03.208, 0 %, 0 MiB
2022/01/04 14:48:04.221, 0 %, 0 MiB
2022/01/04 14:48:05.366, 0 %, 0 MiB
2022/01/04 14:48:06.380, 0 %, 0 MiB
2022/01/04 14:48:07.394, 0 %, 0 MiB
2022/01/04 14:48:08.407, 0 %, 0 MiB
2022/01/04 14:48:09.421, 0 %, 0 MiB
2022/01/04 14:48:10.434, 0 %, 0 MiB
2022/01/04 14:48:11.447, 0 %, 0 MiB
2022/01/04 14:48:12.461, 0 %, 0 MiB
2022/01/04 14:48:13.474, 0 %, 0 MiB
2022/01/04 14:48:14.490, 0 %, 0 MiB
2022/01/04 14:48:15.504, 0 %, 0 MiB
2022/01/04 14:48:16.518, 0 %, 0 MiB
2022/01/04 14:48:17.531, 0 %, 0 MiB
2022/01/04 14:48:18.544, 0 %, 0 MiB
2022/01/04 14:48:19.558, 0 %, 0 MiB
2022/01/04 14:48:20.571, 86 %, 4683 MiB
2022/01/04 14:48:21.586, 58 %, 8203 MiB
2022/01/04 14:48:22.603, 55 %, 11555 MiB
2022/01/04 14:48:23.618, 57 %, 14685 MiB
2022/01/04 14:48:24.634, 86 %, 14987 MiB
2022/01/04 14:48:25.650, 86 %, 14987 MiB
2022/01/04 14:48:26.667, 85 %, 14987 MiB
2022/01/04 14:48:27.683, 84 %, 14987 MiB
2022/01/04 14:48:28.699, 86 %, 14987 MiB
2022/01/04 14:48:29.715, 86 %, 14987 MiB
2022/01/04 14:48:30.731, 86 %, 14987 MiB
2022/01/04 14:48:31.753, 87 %, 14987 MiB
2022/01/04 14:48:32.769, 86 %, 14987 MiB
2022/01/04 14:48:33.785, 86 %, 14987 MiB
2022/01/04 14:48:34.802, 85 %, 14987 MiB
2022/01/04 14:48:35.818, 79 %, 14971 MiB
2022/01/04 14:48:36.835, 79 %, 1868 MiB
2022/01/04 14:48:37.848, 0 %, 76 MiB
2022/01/04 14:48:38.862, 21 %, 2785 MiB
2022/01/04 14:48:39.877, 45 %, 7279 MiB
2022/01/04 14:48:40.892, 60 %, 10635 MiB
2022/01/04 14:48:41.906, 58 %, 13603 MiB
2022/01/04 14:48:42.920, 80 %, 14861 MiB
2022/01/04 14:48:43.935, 86 %, 14987 MiB
2022/01/04 14:48:44.950, 85 %, 14987 MiB
2022/01/04 14:48:45.965, 85 %, 14987 MiB
2022/01/04 14:48:46.979, 85 %, 14987 MiB
2022/01/04 14:48:47.995, 87 %, 14987 MiB
2022/01/04 14:48:49.011, 86 %, 14987 MiB
2022/01/04 14:48:50.026, 86 %, 14987 MiB
2022/01/04 14:48:51.042, 86 %, 14987 MiB
2022/01/04 14:48:52.059, 84 %, 14987 MiB
2022/01/04 14:48:53.075, 85 %, 14987 MiB
2022/01/04 14:48:54.091, 76 %, 13106 MiB
2022/01/04 14:48:55.109, 12 %, 7471 MiB
2022/01/04 14:48:56.126, 4 %, 662 MiB
2022/01/04 14:48:57.141, 35 %, 3758 MiB
2022/01/04 14:48:58.156, 66 %, 7531 MiB
2022/01/04 14:48:59.172, 59 %, 10855 MiB
2022/01/04 14:49:00.189, 69 %, 13629 MiB
2022/01/04 14:49:01.204, 78 %, 14987 MiB
2022/01/04 14:49:02.218, 86 %, 14987 MiB
2022/01/04 14:49:03.233, 85 %, 14987 MiB
2022/01/04 14:49:04.248, 86 %, 14987 MiB
2022/01/04 14:49:05.264, 86 %, 14987 MiB
2022/01/04 14:49:06.281, 86 %, 14987 MiB
2022/01/04 14:49:07.298, 86 %, 14987 MiB
2022/01/04 14:49:08.314, 85 %, 14987 MiB
2022/01/04 14:49:09.334, 85 %, 14987 MiB
2022/01/04 14:49:10.351, 85 %, 14987 MiB
2022/01/04 14:49:11.367, 83 %, 14987 MiB
2022/01/04 14:49:12.388, 67 %, 13106 MiB
2022/01/04 14:49:13.405, 38 %, 5614 MiB
2022/01/04 14:49:14.424, 3 %, 748 MiB
2022/01/04 14:49:15.456, 33 %, 3573 MiB
2022/01/04 14:49:16.475, 44 %, 8003 MiB
2022/01/04 14:49:17.489, 56 %, 11197 MiB
2022/01/04 14:49:18.504, 64 %, 13505 MiB
2022/01/04 14:49:19.518, 82 %, 14811 MiB
2022/01/04 14:49:20.533, 84 %, 14987 MiB
2022/01/04 14:49:21.549, 82 %, 14987 MiB
2022/01/04 14:49:22.566, 85 %, 14987 MiB
2022/01/04 14:49:23.582, 84 %, 14987 MiB
2022/01/04 14:49:24.599, 85 %, 14987 MiB
2022/01/04 14:49:25.615, 85 %, 14987 MiB
2022/01/04 14:49:26.631, 85 %, 14987 MiB
2022/01/04 14:49:27.648, 85 %, 14987 MiB
2022/01/04 14:49:28.664, 86 %, 14987 MiB
2022/01/04 14:49:29.680, 85 %, 14987 MiB
2022/01/04 14:49:30.697, 52 %, 11233 MiB
2022/01/04 14:49:31.714, 26 %, 5614 MiB
2022/01/04 14:49:32.729, 17 %, 1482 MiB
2022/01/04 14:49:33.744, 38 %, 4935 MiB
2022/01/04 14:49:34.763, 56 %, 8967 MiB
2022/01/04 14:49:35.778, 63 %, 12093 MiB
2022/01/04 14:49:36.803, 68 %, 14369 MiB
2022/01/04 14:49:37.818, 81 %, 14987 MiB
2022/01/04 14:49:38.833, 85 %, 14987 MiB
2022/01/04 14:49:39.850, 84 %, 14987 MiB
2022/01/04 14:49:40.866, 86 %, 14987 MiB
2022/01/04 14:49:41.883, 85 %, 14987 MiB
2022/01/04 14:49:42.899, 86 %, 14987 MiB
2022/01/04 14:49:43.916, 84 %, 14987 MiB
2022/01/04 14:49:44.932, 85 %, 14987 MiB
2022/01/04 14:49:45.948, 84 %, 14987 MiB
2022/01/04 14:49:46.964, 86 %, 14987 MiB
2022/01/04 14:49:47.981, 74 %, 14979 MiB
2022/01/04 14:49:48.998, 49 %, 9352 MiB
2022/01/04 14:49:50.016, 43 %, 428 MiB
2022/01/04 14:49:51.030, 25 %, 2525 MiB
2022/01/04 14:49:52.047, 67 %, 7225 MiB
2022/01/04 14:49:53.064, 49 %, 10539 MiB
2022/01/04 14:49:54.080, 66 %, 13425 MiB
2022/01/04 14:49:55.098, 76 %, 14943 MiB
2022/01/04 14:49:56.112, 86 %, 14987 MiB
2022/01/04 14:49:57.127, 85 %, 14987 MiB
2022/01/04 14:49:58.143, 86 %, 14987 MiB
2022/01/04 14:49:59.159, 84 %, 14987 MiB
2022/01/04 14:50:00.175, 86 %, 14987 MiB
2022/01/04 14:50:01.191, 86 %, 14987 MiB
2022/01/04 14:50:02.207, 86 %, 14987 MiB
2022/01/04 14:50:03.223, 85 %, 14987 MiB
2022/01/04 14:50:04.240, 84 %, 14987 MiB
2022/01/04 14:50:05.256, 84 %, 14987 MiB
2022/01/04 14:50:06.274, 58 %, 13098 MiB
2022/01/04 14:50:07.292, 16 %, 9344 MiB
2022/01/04 14:50:08.315, 20 %, 1301 MiB
2022/01/04 14:50:09.332, 27 %, 3658 MiB
2022/01/04 14:50:10.348, 63 %, 8227 MiB
2022/01/04 14:50:11.365, 59 %, 11485 MiB
2022/01/04 14:50:12.380, 71 %, 13725 MiB
2022/01/04 14:50:13.396, 79 %, 14987 MiB
2022/01/04 14:50:14.410, 85 %, 14987 MiB
2022/01/04 14:50:15.426, 85 %, 14987 MiB
2022/01/04 14:50:16.442, 87 %, 14987 MiB
2022/01/04 14:50:17.458, 81 %, 14987 MiB
2022/01/04 14:50:18.475, 86 %, 14987 MiB
2022/01/04 14:50:19.492, 85 %, 14987 MiB
2022/01/04 14:50:20.508, 85 %, 14987 MiB
2022/01/04 14:50:21.524, 85 %, 14987 MiB
2022/01/04 14:50:22.541, 86 %, 14987 MiB
2022/01/04 14:50:23.557, 76 %, 14979 MiB
2022/01/04 14:50:24.575, 54 %, 11233 MiB
2022/01/04 14:50:25.609, 23 %, 6059 MiB
2022/01/04 14:50:26.624, 27 %, 2400 MiB
2022/01/04 14:50:27.639, 27 %, 4702 MiB
2022/01/04 14:50:28.654, 50 %, 8699 MiB
2022/01/04 14:50:29.668, 67 %, 11531 MiB
2022/01/04 14:50:30.685, 62 %, 13619 MiB
2022/01/04 14:50:31.710, 68 %, 14931 MiB
2022/01/04 14:50:32.728, 84 %, 14987 MiB
2022/01/04 14:50:33.746, 85 %, 14987 MiB
2022/01/04 14:50:34.763, 85 %, 14987 MiB
2022/01/04 14:50:35.780, 85 %, 14987 MiB
2022/01/04 14:50:36.796, 86 %, 14987 MiB
2022/01/04 14:50:37.812, 85 %, 14987 MiB
2022/01/04 14:50:38.829, 85 %, 14987 MiB
2022/01/04 14:50:39.847, 85 %, 14987 MiB
2022/01/04 14:50:40.863, 86 %, 14987 MiB
2022/01/04 14:50:41.882, 64 %, 11233 MiB
2022/01/04 14:50:42.897, 52 %, 9368 MiB
2022/01/04 14:50:43.915, 38 %, 6766 MiB
2022/01/04 14:50:44.930, 12 %, 1935 MiB
2022/01/04 14:50:45.944, 14 %, 2961 MiB
2022/01/04 14:50:46.957, 23 %, 3749 MiB
2022/01/04 14:50:47.970, 24 %, 3749 MiB
2022/01/04 14:50:48.982, 33 %, 3749 MiB
2022/01/04 14:50:49.995, 31 %, 3749 MiB
2022/01/04 14:50:51.009, 29 %, 3749 MiB
2022/01/04 14:50:52.023, 33 %, 3749 MiB
2022/01/04 14:50:53.037, 37 %, 3749 MiB
2022/01/04 14:50:54.049, 31 %, 3749 MiB
2022/01/04 14:50:55.062, 33 %, 3749 MiB
2022/01/04 14:50:56.074, 26 %, 3749 MiB
2022/01/04 14:50:57.088, 34 %, 3749 MiB
2022/01/04 14:50:58.102, 34 %, 3749 MiB
2022/01/04 14:50:59.115, 26 %, 3741 MiB
2022/01/04 14:51:00.130, 0 %, 0 MiB
2022/01/04 14:51:01.144, 0 %, 0 MiB
2022/01/04 14:51:02.157, 0 %, 0 MiB
2022/01/04 14:51:03.170, 0 %, 0 MiB
2022/01/04 14:51:04.184, 0 %, 0 MiB
2022/01/04 14:51:05.197, 0 %, 0 MiB
2022/01/04 14:51:06.210, 0 %, 0 MiB
2022/01/04 14:51:07.329, 0 %, 0 MiB
2022/01/04 14:51:08.342, 0 %, 0 MiB
