timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 15:30:08.841, 21 %, 3623 MiB
2022/01/04 15:30:09.853, 34 %, 3749 MiB
2022/01/04 15:30:10.865, 31 %, 3749 MiB
2022/01/04 15:30:11.879, 30 %, 3749 MiB
2022/01/04 15:30:12.893, 24 %, 3749 MiB
2022/01/04 15:30:13.906, 30 %, 3749 MiB
2022/01/04 15:30:14.920, 32 %, 3749 MiB
2022/01/04 15:30:15.933, 36 %, 3749 MiB
2022/01/04 15:30:16.947, 27 %, 3749 MiB
2022/01/04 15:30:17.960, 34 %, 3749 MiB
2022/01/04 15:30:18.974, 33 %, 3749 MiB
2022/01/04 15:30:19.987, 31 %, 3749 MiB
2022/01/04 15:30:21.001, 4 %, 3733 MiB
2022/01/04 15:30:22.015, 0 %, 0 MiB
2022/01/04 15:30:23.028, 1 %, 552 MiB
2022/01/04 15:30:24.042, 19 %, 1919 MiB
2022/01/04 15:30:25.056, 16 %, 2903 MiB
2022/01/04 15:30:26.070, 15 %, 3711 MiB
2022/01/04 15:30:27.084, 31 %, 3749 MiB
2022/01/04 15:30:28.097, 31 %, 3749 MiB
2022/01/04 15:30:29.110, 26 %, 3749 MiB
2022/01/04 15:30:30.124, 32 %, 3749 MiB
2022/01/04 15:30:31.137, 29 %, 3749 MiB
2022/01/04 15:30:32.150, 31 %, 3749 MiB
2022/01/04 15:30:33.164, 31 %, 3749 MiB
2022/01/04 15:30:34.177, 30 %, 3749 MiB
2022/01/04 15:30:35.190, 30 %, 3749 MiB
2022/01/04 15:30:36.204, 30 %, 3749 MiB
2022/01/04 15:30:37.217, 35 %, 3749 MiB
2022/01/04 15:30:38.231, 1 %, 3733 MiB
2022/01/04 15:30:39.245, 0 %, 0 MiB
2022/01/04 15:30:40.259, 11 %, 580 MiB
2022/01/04 15:30:41.272, 14 %, 1957 MiB
2022/01/04 15:30:42.286, 17 %, 2911 MiB
2022/01/04 15:30:43.298, 23 %, 3723 MiB
2022/01/04 15:30:44.310, 32 %, 3749 MiB
2022/01/04 15:30:45.322, 35 %, 3749 MiB
2022/01/04 15:30:46.334, 34 %, 3749 MiB
2022/01/04 15:30:47.348, 23 %, 3749 MiB
2022/01/04 15:30:48.361, 32 %, 3749 MiB
2022/01/04 15:30:49.374, 26 %, 3749 MiB
2022/01/04 15:30:50.387, 34 %, 3749 MiB
2022/01/04 15:30:51.401, 25 %, 3749 MiB
2022/01/04 15:30:52.414, 27 %, 3749 MiB
2022/01/04 15:30:53.427, 31 %, 3749 MiB
2022/01/04 15:30:54.441, 32 %, 3749 MiB
2022/01/04 15:30:55.488, 17 %, 1868 MiB
2022/01/04 15:30:56.502, 0 %, 0 MiB
2022/01/04 15:30:57.516, 4 %, 624 MiB
2022/01/04 15:30:58.530, 26 %, 2009 MiB
2022/01/04 15:30:59.544, 18 %, 2943 MiB
2022/01/04 15:31:00.558, 22 %, 3727 MiB
2022/01/04 15:31:01.571, 24 %, 3749 MiB
2022/01/04 15:31:02.585, 32 %, 3749 MiB
2022/01/04 15:31:03.598, 36 %, 3749 MiB
2022/01/04 15:31:04.611, 28 %, 3749 MiB
2022/01/04 15:31:05.625, 30 %, 3749 MiB
2022/01/04 15:31:06.639, 34 %, 3749 MiB
2022/01/04 15:31:07.652, 33 %, 3749 MiB
2022/01/04 15:31:08.665, 28 %, 3749 MiB
2022/01/04 15:31:09.678, 28 %, 3749 MiB
2022/01/04 15:31:10.692, 35 %, 3749 MiB
2022/01/04 15:31:11.705, 28 %, 3749 MiB
2022/01/04 15:31:12.718, 50 %, 1868 MiB
2022/01/04 15:31:13.732, 0 %, 0 MiB
2022/01/04 15:31:14.745, 7 %, 1277 MiB
2022/01/04 15:31:15.759, 20 %, 2273 MiB
2022/01/04 15:31:16.774, 17 %, 3245 MiB
2022/01/04 15:31:17.788, 21 %, 3749 MiB
2022/01/04 15:31:18.801, 36 %, 3749 MiB
2022/01/04 15:31:19.814, 29 %, 3749 MiB
2022/01/04 15:31:20.828, 33 %, 3749 MiB
2022/01/04 15:31:21.841, 26 %, 3749 MiB
2022/01/04 15:31:22.854, 33 %, 3749 MiB
2022/01/04 15:31:23.867, 27 %, 3749 MiB
2022/01/04 15:31:24.880, 28 %, 3749 MiB
2022/01/04 15:31:25.895, 24 %, 3749 MiB
2022/01/04 15:31:26.908, 31 %, 3749 MiB
2022/01/04 15:31:27.922, 27 %, 3749 MiB
2022/01/04 15:31:28.935, 29 %, 3749 MiB
2022/01/04 15:31:29.949, 25 %, 1868 MiB
2022/01/04 15:31:30.963, 0 %, 0 MiB
2022/01/04 15:31:31.976, 4 %, 676 MiB
2022/01/04 15:31:32.990, 13 %, 2051 MiB
2022/01/04 15:31:34.003, 26 %, 3029 MiB
2022/01/04 15:31:35.017, 23 %, 3749 MiB
2022/01/04 15:31:36.031, 27 %, 3749 MiB
2022/01/04 15:31:37.044, 29 %, 3749 MiB
2022/01/04 15:31:38.057, 31 %, 3749 MiB
2022/01/04 15:31:39.071, 28 %, 3749 MiB
2022/01/04 15:31:40.084, 30 %, 3749 MiB
2022/01/04 15:31:41.097, 27 %, 3749 MiB
2022/01/04 15:31:42.110, 30 %, 3749 MiB
2022/01/04 15:31:43.124, 30 %, 3749 MiB
2022/01/04 15:31:44.138, 28 %, 3749 MiB
2022/01/04 15:31:45.151, 33 %, 3749 MiB
2022/01/04 15:31:46.165, 34 %, 3749 MiB
2022/01/04 15:31:47.193, 3 %, 1868 MiB
2022/01/04 15:31:48.207, 0 %, 0 MiB
2022/01/04 15:31:49.220, 12 %, 644 MiB
2022/01/04 15:31:50.233, 14 %, 2015 MiB
2022/01/04 15:31:51.247, 13 %, 2991 MiB
2022/01/04 15:31:52.260, 21 %, 3683 MiB
2022/01/04 15:31:53.273, 35 %, 3749 MiB
2022/01/04 15:31:54.284, 34 %, 3749 MiB
2022/01/04 15:31:55.297, 35 %, 3749 MiB
2022/01/04 15:31:56.309, 25 %, 3749 MiB
2022/01/04 15:31:57.322, 26 %, 3749 MiB
2022/01/04 15:31:58.336, 29 %, 3749 MiB
2022/01/04 15:31:59.349, 30 %, 3749 MiB
2022/01/04 15:32:00.362, 30 %, 3749 MiB
2022/01/04 15:32:01.375, 35 %, 3749 MiB
2022/01/04 15:32:02.389, 31 %, 3749 MiB
2022/01/04 15:32:03.402, 33 %, 3749 MiB
2022/01/04 15:32:04.415, 5 %, 3741 MiB
2022/01/04 15:32:05.429, 27 %, 0 MiB
2022/01/04 15:32:06.443, 14 %, 580 MiB
2022/01/04 15:32:07.457, 20 %, 1885 MiB
2022/01/04 15:32:08.472, 23 %, 2821 MiB
2022/01/04 15:32:09.485, 19 %, 3635 MiB
2022/01/04 15:32:10.499, 28 %, 3749 MiB
2022/01/04 15:32:11.512, 28 %, 3749 MiB
2022/01/04 15:32:12.526, 29 %, 3749 MiB
2022/01/04 15:32:13.539, 34 %, 3749 MiB
2022/01/04 15:32:14.552, 33 %, 3749 MiB
2022/01/04 15:32:15.566, 33 %, 3749 MiB
2022/01/04 15:32:16.579, 30 %, 3749 MiB
2022/01/04 15:32:17.593, 27 %, 3749 MiB
2022/01/04 15:32:18.826, 33 %, 3749 MiB
2022/01/04 15:32:19.839, 36 %, 3749 MiB
2022/01/04 15:32:20.852, 32 %, 3749 MiB
2022/01/04 15:32:21.865, 18 %, 0 MiB
2022/01/04 15:32:22.879, 0 %, 0 MiB
2022/01/04 15:32:23.892, 5 %, 1241 MiB
2022/01/04 15:32:24.905, 16 %, 2205 MiB
2022/01/04 15:32:25.919, 12 %, 3117 MiB
2022/01/04 15:32:26.933, 33 %, 3749 MiB
2022/01/04 15:32:27.947, 27 %, 3749 MiB
2022/01/04 15:32:28.960, 28 %, 3749 MiB
2022/01/04 15:32:29.974, 34 %, 3749 MiB
2022/01/04 15:32:30.988, 33 %, 3749 MiB
2022/01/04 15:32:32.001, 31 %, 3749 MiB
2022/01/04 15:32:33.015, 28 %, 3749 MiB
2022/01/04 15:32:34.028, 33 %, 3749 MiB
2022/01/04 15:32:35.041, 26 %, 3749 MiB
2022/01/04 15:32:36.054, 34 %, 3749 MiB
2022/01/04 15:32:37.067, 31 %, 3749 MiB
2022/01/04 15:32:38.081, 26 %, 3749 MiB
2022/01/04 15:32:39.117, 3 %, 0 MiB
2022/01/04 15:32:40.177, 0 %, 0 MiB
2022/01/04 15:32:41.191, 18 %, 1465 MiB
2022/01/04 15:32:42.204, 17 %, 2433 MiB
2022/01/04 15:32:43.218, 13 %, 3369 MiB
2022/01/04 15:32:44.232, 29 %, 3749 MiB
2022/01/04 15:32:45.246, 30 %, 3749 MiB
2022/01/04 15:32:46.260, 30 %, 3749 MiB
2022/01/04 15:32:47.273, 28 %, 3749 MiB
2022/01/04 15:32:48.287, 29 %, 3749 MiB
2022/01/04 15:32:49.301, 30 %, 3749 MiB
2022/01/04 15:32:50.315, 30 %, 3749 MiB
2022/01/04 15:32:51.329, 34 %, 3749 MiB
2022/01/04 15:32:52.343, 28 %, 3749 MiB
2022/01/04 15:32:53.357, 34 %, 3749 MiB
2022/01/04 15:32:54.370, 31 %, 3749 MiB
2022/01/04 15:32:55.383, 31 %, 3749 MiB
2022/01/04 15:32:56.397, 1 %, 1868 MiB
2022/01/04 15:32:57.411, 0 %, 0 MiB
2022/01/04 15:32:58.425, 5 %, 834 MiB
2022/01/04 15:32:59.438, 11 %, 1825 MiB
2022/01/04 15:33:00.452, 23 %, 2827 MiB
2022/01/04 15:33:01.466, 19 %, 3351 MiB
2022/01/04 15:33:02.479, 22 %, 3729 MiB
2022/01/04 15:33:03.491, 29 %, 3749 MiB
2022/01/04 15:33:04.504, 31 %, 3749 MiB
2022/01/04 15:33:05.517, 32 %, 3749 MiB
2022/01/04 15:33:06.530, 29 %, 3749 MiB
2022/01/04 15:33:07.544, 25 %, 3749 MiB
2022/01/04 15:33:08.557, 31 %, 3749 MiB
2022/01/04 15:33:09.571, 31 %, 3749 MiB
2022/01/04 15:33:10.584, 28 %, 3749 MiB
2022/01/04 15:33:11.598, 32 %, 3749 MiB
2022/01/04 15:33:12.611, 7 %, 3741 MiB
2022/01/04 15:33:13.625, 4 %, 1876 MiB
2022/01/04 15:33:14.639, 4 %, 1876 MiB
2022/01/04 15:33:15.652, 14 %, 638 MiB
2022/01/04 15:33:16.666, 4 %, 1118 MiB
2022/01/04 15:33:17.681, 4 %, 1646 MiB
2022/01/04 15:33:18.698, 22 %, 2849 MiB
2022/01/04 15:33:19.712, 22 %, 3309 MiB
2022/01/04 15:33:20.726, 19 %, 3725 MiB
2022/01/04 15:33:21.738, 34 %, 3749 MiB
2022/01/04 15:33:22.750, 29 %, 3749 MiB
2022/01/04 15:33:23.763, 28 %, 3749 MiB
2022/01/04 15:33:24.777, 32 %, 3749 MiB
2022/01/04 15:33:25.790, 27 %, 3749 MiB
2022/01/04 15:33:26.803, 28 %, 3749 MiB
2022/01/04 15:33:27.816, 26 %, 3749 MiB
2022/01/04 15:33:28.829, 28 %, 3749 MiB
2022/01/04 15:33:29.843, 32 %, 3749 MiB
2022/01/04 15:33:30.857, 4 %, 1876 MiB
2022/01/04 15:33:31.871, 4 %, 2295 MiB
2022/01/04 15:33:32.885, 4 %, 2809 MiB
2022/01/04 15:33:33.899, 4 %, 1462 MiB
2022/01/04 15:33:34.913, 19 %, 2493 MiB
2022/01/04 15:33:35.927, 21 %, 2963 MiB
2022/01/04 15:33:36.941, 22 %, 3447 MiB
2022/01/04 15:33:37.955, 28 %, 3749 MiB
2022/01/04 15:33:38.969, 24 %, 3749 MiB
2022/01/04 15:33:39.983, 35 %, 3749 MiB
2022/01/04 15:33:40.997, 29 %, 3749 MiB
2022/01/04 15:33:42.011, 34 %, 3749 MiB
2022/01/04 15:33:43.024, 29 %, 3749 MiB
2022/01/04 15:33:44.038, 33 %, 3749 MiB
2022/01/04 15:33:45.051, 28 %, 3749 MiB
2022/01/04 15:33:46.065, 28 %, 3749 MiB
2022/01/04 15:33:47.078, 52 %, 1876 MiB
2022/01/04 15:33:48.092, 4 %, 1876 MiB
2022/01/04 15:33:49.106, 23 %, 2581 MiB
2022/01/04 15:33:50.119, 5 %, 1196 MiB
2022/01/04 15:33:51.132, 4 %, 1672 MiB
2022/01/04 15:33:52.146, 19 %, 2703 MiB
2022/01/04 15:33:53.160, 31 %, 3197 MiB
2022/01/04 15:33:54.173, 24 %, 3679 MiB
2022/01/04 15:33:55.188, 27 %, 3749 MiB
2022/01/04 15:33:56.201, 35 %, 3749 MiB
2022/01/04 15:33:57.215, 32 %, 3749 MiB
2022/01/04 15:33:58.229, 31 %, 3749 MiB
2022/01/04 15:33:59.242, 31 %, 3749 MiB
2022/01/04 15:34:00.256, 33 %, 3749 MiB
2022/01/04 15:34:01.269, 34 %, 3749 MiB
2022/01/04 15:34:02.282, 31 %, 3749 MiB
2022/01/04 15:34:03.295, 33 %, 3749 MiB
2022/01/04 15:34:04.309, 51 %, 1876 MiB
2022/01/04 15:34:05.322, 3 %, 1876 MiB
2022/01/04 15:34:06.336, 4 %, 738 MiB
2022/01/04 15:34:07.350, 5 %, 1240 MiB
2022/01/04 15:34:08.364, 21 %, 2369 MiB
2022/01/04 15:34:09.377, 23 %, 3009 MiB
2022/01/04 15:34:10.388, 20 %, 3531 MiB
2022/01/04 15:34:11.402, 28 %, 3749 MiB
2022/01/04 15:34:12.415, 34 %, 3749 MiB
2022/01/04 15:34:13.429, 35 %, 3749 MiB
2022/01/04 15:34:14.443, 32 %, 3749 MiB
2022/01/04 15:34:15.456, 33 %, 3749 MiB
2022/01/04 15:34:16.470, 27 %, 3749 MiB
2022/01/04 15:34:17.483, 27 %, 3749 MiB
2022/01/04 15:34:18.497, 34 %, 3749 MiB
2022/01/04 15:34:19.510, 34 %, 3749 MiB
2022/01/04 15:34:20.523, 36 %, 3749 MiB
2022/01/04 15:34:21.537, 4 %, 1876 MiB
2022/01/04 15:34:22.551, 4 %, 1876 MiB
2022/01/04 15:34:23.565, 4 %, 810 MiB
2022/01/04 15:34:24.579, 4 %, 1308 MiB
2022/01/04 15:34:25.593, 16 %, 2617 MiB
2022/01/04 15:34:26.607, 19 %, 3199 MiB
2022/01/04 15:34:27.621, 19 %, 3683 MiB
2022/01/04 15:34:28.634, 26 %, 3749 MiB
2022/01/04 15:34:29.648, 31 %, 3749 MiB
2022/01/04 15:34:30.661, 31 %, 3749 MiB
2022/01/04 15:34:31.675, 29 %, 3749 MiB
2022/01/04 15:34:32.688, 30 %, 3749 MiB
2022/01/04 15:34:33.702, 33 %, 3749 MiB
2022/01/04 15:34:34.715, 35 %, 3749 MiB
2022/01/04 15:34:35.728, 31 %, 3749 MiB
2022/01/04 15:34:36.741, 32 %, 3749 MiB
2022/01/04 15:34:37.755, 17 %, 3741 MiB
2022/01/04 15:34:38.769, 4 %, 1876 MiB
2022/01/04 15:34:39.783, 18 %, 2453 MiB
2022/01/04 15:34:40.797, 5 %, 1020 MiB
2022/01/04 15:34:41.811, 5 %, 1520 MiB
2022/01/04 15:34:42.825, 10 %, 2793 MiB
2022/01/04 15:34:43.839, 22 %, 3271 MiB
2022/01/04 15:34:44.853, 22 %, 3727 MiB
2022/01/04 15:34:45.867, 32 %, 3749 MiB
2022/01/04 15:34:46.881, 28 %, 3749 MiB
2022/01/04 15:34:47.894, 31 %, 3749 MiB
2022/01/04 15:34:48.907, 21 %, 3749 MiB
2022/01/04 15:34:49.920, 30 %, 3749 MiB
2022/01/04 15:34:50.933, 30 %, 3749 MiB
2022/01/04 15:34:51.947, 33 %, 3749 MiB
2022/01/04 15:34:52.959, 34 %, 3749 MiB
2022/01/04 15:34:53.973, 30 %, 3749 MiB
2022/01/04 15:34:54.987, 5 %, 3741 MiB
2022/01/04 15:34:56.001, 4 %, 1876 MiB
2022/01/04 15:34:57.015, 17 %, 2459 MiB
2022/01/04 15:34:58.029, 6 %, 1026 MiB
2022/01/04 15:34:59.043, 20 %, 2025 MiB
2022/01/04 15:35:00.055, 17 %, 2899 MiB
2022/01/04 15:35:01.068, 22 %, 3385 MiB
2022/01/04 15:35:02.079, 20 %, 3749 MiB
2022/01/04 15:35:03.092, 27 %, 3749 MiB
2022/01/04 15:35:04.105, 30 %, 3749 MiB
2022/01/04 15:35:05.117, 27 %, 3749 MiB
2022/01/04 15:35:06.130, 25 %, 3749 MiB
2022/01/04 15:35:07.143, 33 %, 3749 MiB
2022/01/04 15:35:08.157, 29 %, 3749 MiB
2022/01/04 15:35:09.170, 28 %, 3749 MiB
2022/01/04 15:35:10.183, 32 %, 3749 MiB
2022/01/04 15:35:11.196, 35 %, 3749 MiB
2022/01/04 15:35:12.210, 7 %, 3741 MiB
2022/01/04 15:35:13.225, 4 %, 1876 MiB
2022/01/04 15:35:14.238, 9 %, 578 MiB
2022/01/04 15:35:15.252, 4 %, 1056 MiB
2022/01/04 15:35:16.266, 28 %, 2493 MiB
2022/01/04 15:35:17.280, 17 %, 3299 MiB
2022/01/04 15:35:18.295, 21 %, 3729 MiB
2022/01/04 15:35:19.309, 33 %, 3749 MiB
2022/01/04 15:35:20.322, 34 %, 3749 MiB
2022/01/04 15:35:21.336, 27 %, 3749 MiB
2022/01/04 15:35:22.350, 28 %, 3749 MiB
2022/01/04 15:35:23.363, 36 %, 3749 MiB
2022/01/04 15:35:24.377, 31 %, 3749 MiB
2022/01/04 15:35:25.390, 33 %, 3749 MiB
2022/01/04 15:35:26.403, 31 %, 3749 MiB
2022/01/04 15:35:27.417, 33 %, 3749 MiB
2022/01/04 15:35:28.432, 31 %, 3749 MiB
2022/01/04 15:35:29.445, 35 %, 1876 MiB
2022/01/04 15:35:30.459, 4 %, 1868 MiB
2022/01/04 15:35:31.473, 5 %, 650 MiB
2022/01/04 15:35:32.487, 16 %, 1719 MiB
2022/01/04 15:35:33.500, 19 %, 2677 MiB
2022/01/04 15:35:34.513, 19 %, 3399 MiB
2022/01/04 15:35:35.526, 21 %, 3749 MiB
2022/01/04 15:35:36.537, 32 %, 3749 MiB
2022/01/04 15:35:37.550, 35 %, 3749 MiB
2022/01/04 15:35:38.562, 28 %, 3749 MiB
2022/01/04 15:35:39.574, 30 %, 3749 MiB
2022/01/04 15:35:40.587, 31 %, 3749 MiB
2022/01/04 15:35:41.600, 26 %, 3749 MiB
2022/01/04 15:35:42.614, 33 %, 3749 MiB
2022/01/04 15:35:43.627, 28 %, 3749 MiB
